,M+1,M+2,M+3,M+4,M+5,M+6
4641,0.0,0.71,0.0,0.12,0.16,0.01
4642,0.0,0.72,0.0,0.12,0.15,0.01
4643,0.0,0.74,0.0,0.12,0.13,0.01
4644,0.0,0.76,0.0,0.1,0.14,0.0
4645,0.0,0.74,0.0,0.13,0.13,0.0
4646,0.0,0.72,0.0,0.15,0.13,0.0
4647,0.0,0.75,0.0,0.14,0.1,0.01
4648,0.0,0.72,0.0,0.16,0.1,0.02
4649,0.0,0.7,0.0,0.17,0.11,0.02
4650,0.0,0.68,0.0,0.17,0.13,0.02
4651,0.0,0.69,0.0,0.16,0.13,0.02
4652,0.0,0.7,0.0,0.16,0.13,0.01
4653,0.0,0.69,0.0,0.16,0.14,0.01
4654,0.0,0.69,0.0,0.18,0.12,0.01
4655,0.0,0.73,0.0,0.14,0.12,0.01
4656,0.0,0.7,0.0,0.18,0.11,0.01
4657,0.0,0.71,0.0,0.17,0.11,0.01
4658,0.0,0.71,0.0,0.14,0.13,0.02
4659,0.0,0.72,0.0,0.14,0.12,0.02
4660,0.0,0.73,0.0,0.13,0.12,0.02
4661,0.0,0.76,0.0,0.11,0.11,0.02
4662,0.0,0.71,0.0,0.14,0.13,0.02
4663,0.0,0.71,0.0,0.14,0.13,0.02
4664,0.0,0.72,0.0,0.14,0.13,0.01
4665,0.0,0.72,0.0,0.14,0.13,0.01
4666,0.0,0.75,0.0,0.13,0.11,0.01
4667,0.0,0.75,0.0,0.15,0.09,0.01
4668,0.0,0.74,0.0,0.14,0.11,0.01
4669,0.0,0.75,0.0,0.13,0.11,0.01
4670,0.0,0.74,0.0,0.14,0.11,0.01
4671,0.0,0.73,0.0,0.15,0.11,0.01
4672,0.0,0.69,0.0,0.17,0.13,0.01
4673,0.0,0.7,0.0,0.14,0.14,0.02
4674,0.0,0.72,0.0,0.14,0.12,0.02
4675,0.0,0.73,0.0,0.14,0.11,0.02
4676,0.0,0.72,0.0,0.16,0.11,0.01
4677,0.0,0.74,0.0,0.15,0.1,0.01
4678,0.0,0.78,0.0,0.13,0.09,0.0
4679,0.0,0.77,0.0,0.14,0.09,0.0
4680,0.0,0.73,0.0,0.15,0.11,0.01
4681,0.0,0.73,0.0,0.15,0.11,0.01
4682,0.0,0.73,0.0,0.15,0.11,0.01
4683,0.0,0.74,0.0,0.14,0.11,0.01
4684,0.0,0.74,0.0,0.16,0.09,0.01
4685,0.0,0.74,0.0,0.16,0.1,0.0
4686,0.0,0.77,0.0,0.13,0.1,0.0
4687,0.0,0.77,0.0,0.13,0.1,0.0
4688,0.0,0.75,0.0,0.15,0.1,0.0
4689,0.0,0.73,0.0,0.17,0.09,0.01
4690,0.0,0.74,0.0,0.18,0.08,0.0
4691,0.0,0.7,0.0,0.18,0.12,0.0
4692,0.0,0.68,0.0,0.2,0.12,0.0
4693,0.0,0.67,0.0,0.21,0.12,0.0
4694,0.0,0.67,0.0,0.19,0.14,0.0
4695,0.0,0.68,0.0,0.21,0.11,0.0
4696,0.0,0.69,0.0,0.2,0.11,0.0
4697,0.0,0.69,0.0,0.18,0.13,0.0
4698,0.0,0.66,0.0,0.21,0.13,0.0
4699,0.0,0.67,0.0,0.2,0.12,0.01
4700,0.0,0.68,0.0,0.19,0.12,0.01
4701,0.0,0.68,0.0,0.18,0.12,0.02
4702,0.0,0.68,0.0,0.19,0.11,0.02
4703,0.0,0.69,0.0,0.19,0.1,0.02
4704,0.0,0.68,0.0,0.19,0.11,0.02
4705,0.0,0.66,0.0,0.19,0.13,0.02
4706,0.0,0.68,0.0,0.17,0.13,0.02
4707,0.0,0.67,0.0,0.21,0.1,0.02
4708,0.0,0.67,0.0,0.19,0.12,0.02
4709,0.0,0.66,0.0,0.18,0.14,0.02
4710,0.0,0.65,0.0,0.19,0.14,0.02
4711,0.0,0.67,0.0,0.2,0.11,0.02
4712,0.0,0.64,0.0,0.22,0.12,0.02
4713,0.0,0.67,0.0,0.2,0.11,0.02
4714,0.0,0.68,0.0,0.18,0.11,0.03
4715,0.0,0.67,0.0,0.19,0.1,0.04
4716,0.0,0.69,0.0,0.19,0.1,0.02
4717,0.0,0.73,0.0,0.17,0.08,0.02
4718,0.0,0.74,0.0,0.15,0.09,0.02
4719,0.0,0.7,0.0,0.17,0.1,0.03
4720,0.0,0.72,0.0,0.17,0.09,0.02
4721,0.0,0.72,0.0,0.15,0.11,0.02
4722,0.0,0.71,0.0,0.15,0.12,0.02
4723,0.0,0.71,0.0,0.16,0.1,0.03
4724,0.0,0.72,0.0,0.17,0.09,0.02
4725,0.0,0.74,0.0,0.16,0.08,0.02
4726,0.0,0.74,0.0,0.16,0.08,0.02
4727,0.0,0.75,0.0,0.16,0.07,0.02
4728,0.0,0.75,0.0,0.16,0.06,0.03
4729,0.0,0.75,0.0,0.16,0.06,0.03
4730,0.0,0.75,0.0,0.16,0.06,0.03
4731,0.0,0.78,0.0,0.15,0.06,0.01
4732,0.0,0.79,0.0,0.15,0.05,0.01
4733,0.0,0.78,0.0,0.15,0.06,0.01
4734,0.0,0.76,0.0,0.16,0.07,0.01
4735,0.0,0.75,0.0,0.17,0.07,0.01
4736,0.0,0.76,0.0,0.15,0.08,0.01
4737,0.0,0.78,0.0,0.13,0.08,0.01
4738,0.0,0.78,0.0,0.14,0.07,0.01
4739,0.0,0.75,0.0,0.15,0.09,0.01
4740,0.0,0.77,0.0,0.13,0.08,0.02
4741,0.0,0.75,0.0,0.15,0.08,0.02
4742,0.0,0.76,0.0,0.15,0.08,0.01
4743,0.0,0.75,0.0,0.15,0.09,0.01
4744,0.0,0.77,0.0,0.14,0.08,0.01
4745,0.0,0.76,0.0,0.15,0.07,0.02
4746,0.0,0.75,0.0,0.15,0.08,0.02
4747,0.0,0.77,0.0,0.15,0.06,0.02
4748,0.0,0.76,0.0,0.16,0.05,0.03
4749,0.0,0.76,0.0,0.15,0.05,0.04
4750,0.0,0.75,0.0,0.16,0.05,0.04
4751,0.0,0.75,0.0,0.15,0.06,0.04
4752,0.0,0.75,0.0,0.15,0.08,0.02
4753,0.0,0.71,0.0,0.17,0.09,0.03
4754,0.0,0.7,0.0,0.18,0.09,0.03
4755,0.0,0.69,0.0,0.18,0.1,0.03
4756,0.0,0.69,0.0,0.18,0.1,0.03
4757,0.0,0.68,0.0,0.19,0.09,0.04
4758,0.0,0.67,0.0,0.21,0.09,0.03
4759,0.0,0.7,0.0,0.19,0.09,0.02
4760,0.0,0.68,0.0,0.23,0.09,0.0
4761,0.0,0.7,0.0,0.21,0.09,0.0
4762,0.0,0.7,0.0,0.19,0.11,0.0
4763,0.0,0.69,0.0,0.19,0.12,0.0
4764,0.0,0.72,0.0,0.17,0.11,0.0
4765,0.0,0.73,0.0,0.17,0.1,0.0
4766,0.0,0.7,0.0,0.19,0.1,0.01
4767,0.0,0.66,0.0,0.22,0.11,0.01
4768,0.0,0.65,0.0,0.22,0.12,0.01
4769,0.0,0.65,0.0,0.21,0.12,0.02
4770,0.0,0.65,0.0,0.21,0.12,0.02
4771,0.0,0.67,0.0,0.2,0.12,0.01
4772,0.0,0.68,0.0,0.19,0.11,0.02
4773,0.0,0.69,0.0,0.18,0.11,0.02
4774,0.0,0.71,0.0,0.19,0.08,0.02
4775,0.0,0.69,0.0,0.19,0.09,0.03
4776,0.0,0.71,0.0,0.2,0.06,0.03
4777,0.0,0.71,0.0,0.19,0.07,0.03
4778,0.0,0.7,0.0,0.18,0.09,0.03
4779,0.0,0.68,0.0,0.18,0.1,0.04
4780,0.0,0.7,0.0,0.17,0.08,0.05
4781,0.0,0.7,0.0,0.18,0.07,0.05
4782,0.0,0.69,0.0,0.19,0.07,0.05
4783,0.0,0.72,0.0,0.2,0.04,0.04
4784,0.0,0.72,0.0,0.2,0.04,0.04
4785,0.0,0.74,0.0,0.17,0.06,0.03
4786,0.0,0.76,0.0,0.16,0.05,0.03
4787,0.0,0.74,0.0,0.14,0.08,0.04
4788,0.0,0.73,0.0,0.15,0.09,0.03
4789,0.0,0.71,0.0,0.16,0.1,0.03
4790,0.0,0.71,0.0,0.14,0.12,0.03
4791,0.0,0.68,0.0,0.16,0.13,0.03
4792,0.0,0.7,0.0,0.14,0.13,0.03
4793,0.0,0.71,0.0,0.14,0.12,0.03
4794,0.0,0.7,0.0,0.15,0.12,0.03
4795,0.0,0.74,0.0,0.12,0.11,0.03
4796,0.0,0.76,0.0,0.11,0.11,0.02
4797,0.0,0.76,0.0,0.1,0.12,0.02
4798,0.0,0.78,0.0,0.1,0.1,0.02
4799,0.0,0.77,0.0,0.12,0.09,0.02
4800,0.0,0.74,0.0,0.13,0.1,0.03
4801,0.0,0.74,0.0,0.15,0.08,0.03
4802,0.0,0.73,0.0,0.17,0.08,0.02
4803,0.0,0.76,0.0,0.12,0.1,0.02
4804,0.0,0.74,0.0,0.13,0.11,0.02
4805,0.0,0.71,0.0,0.15,0.12,0.02
4806,0.0,0.7,0.0,0.15,0.13,0.02
4807,0.0,0.71,0.0,0.13,0.13,0.03
4808,0.0,0.71,0.0,0.14,0.13,0.02
4809,0.0,0.68,0.0,0.15,0.14,0.03
4810,0.0,0.67,0.0,0.17,0.13,0.03
4811,0.0,0.65,0.0,0.17,0.14,0.04
4812,0.0,0.68,0.0,0.17,0.11,0.04
4813,0.0,0.67,0.0,0.16,0.12,0.05
4814,0.0,0.68,0.0,0.17,0.11,0.04
4815,0.0,0.69,0.0,0.19,0.08,0.04
4816,0.0,0.7,0.0,0.17,0.08,0.05
4817,0.0,0.68,0.0,0.18,0.1,0.04
4818,0.0,0.68,0.0,0.18,0.1,0.04
4819,0.0,0.64,0.0,0.19,0.11,0.06
4820,0.0,0.63,0.0,0.19,0.12,0.06
4821,0.0,0.61,0.0,0.22,0.11,0.06
4822,0.0,0.58,0.0,0.25,0.1,0.07
4823,0.0,0.61,0.0,0.23,0.09,0.07
4824,0.0,0.59,0.0,0.25,0.1,0.06
4825,0.0,0.62,0.0,0.23,0.09,0.06
4826,0.0,0.61,0.0,0.23,0.1,0.06
4827,0.0,0.62,0.0,0.21,0.1,0.07
4828,0.0,0.58,0.0,0.24,0.11,0.07
4829,0.0,0.56,0.0,0.24,0.13,0.07
4830,0.0,0.58,0.0,0.24,0.13,0.05
4831,0.0,0.6,0.0,0.24,0.12,0.04
4832,0.0,0.61,0.0,0.22,0.14,0.03
4833,0.0,0.6,0.0,0.24,0.14,0.02
4834,0.0,0.59,0.0,0.25,0.14,0.02
4835,0.0,0.62,0.0,0.22,0.14,0.02
4836,0.0,0.62,0.0,0.21,0.15,0.02
4837,0.0,0.62,0.0,0.21,0.15,0.02
4838,0.0,0.63,0.0,0.22,0.13,0.02
4839,0.0,0.66,0.0,0.19,0.13,0.02
4840,0.0,0.64,0.0,0.19,0.15,0.02
4841,0.0,0.61,0.0,0.19,0.18,0.02
4842,0.0,0.58,0.0,0.24,0.17,0.01
4843,0.0,0.59,0.0,0.23,0.17,0.01
4844,0.0,0.58,0.0,0.22,0.19,0.01
4845,0.0,0.6,0.0,0.21,0.18,0.01
4846,0.0,0.61,0.0,0.21,0.17,0.01
4847,0.0,0.6,0.0,0.19,0.2,0.01
4848,0.0,0.62,0.0,0.18,0.19,0.01
4849,0.0,0.6,0.0,0.16,0.21,0.03
4850,0.0,0.58,0.0,0.15,0.24,0.03
4851,0.0,0.6,0.0,0.15,0.24,0.01
4852,0.0,0.6,0.0,0.16,0.22,0.02
4853,0.0,0.61,0.0,0.16,0.21,0.02
4854,0.0,0.59,0.0,0.19,0.2,0.02
4855,0.0,0.62,0.0,0.19,0.17,0.02
4856,0.0,0.65,0.0,0.17,0.16,0.02
4857,0.0,0.68,0.0,0.13,0.16,0.03
4858,0.0,0.71,0.0,0.1,0.15,0.04
4859,0.0,0.72,0.0,0.09,0.16,0.03
4860,0.0,0.69,0.0,0.1,0.17,0.04
4861,0.0,0.71,0.0,0.1,0.15,0.04
4862,0.0,0.71,0.0,0.1,0.16,0.03
4863,0.0,0.71,0.0,0.11,0.15,0.03
4864,0.0,0.69,0.0,0.13,0.16,0.02
4865,0.0,0.73,0.0,0.12,0.14,0.01
4866,0.0,0.74,0.0,0.11,0.14,0.01
4867,0.0,0.71,0.0,0.13,0.15,0.01
4868,0.0,0.69,0.0,0.14,0.16,0.01
4869,0.0,0.72,0.0,0.12,0.15,0.01
4870,0.0,0.74,0.0,0.13,0.12,0.01
4871,0.0,0.72,0.0,0.13,0.14,0.01
4872,0.0,0.73,0.0,0.11,0.15,0.01
4873,0.0,0.72,0.0,0.11,0.16,0.01
4874,0.0,0.7,0.0,0.13,0.15,0.02
4875,0.0,0.69,0.0,0.14,0.15,0.02
4876,0.0,0.7,0.0,0.13,0.16,0.01
4877,0.0,0.71,0.0,0.12,0.16,0.01
4878,0.0,0.7,0.0,0.15,0.13,0.02
4879,0.0,0.68,0.0,0.18,0.12,0.02
4880,0.0,0.68,0.0,0.17,0.13,0.02
4881,0.0,0.68,0.0,0.18,0.12,0.02
4882,0.0,0.68,0.0,0.17,0.12,0.03
4883,0.0,0.68,0.0,0.16,0.13,0.03
4884,0.0,0.65,0.0,0.17,0.14,0.04
4885,0.0,0.64,0.0,0.2,0.13,0.03
4886,0.0,0.65,0.0,0.2,0.12,0.03
4887,0.0,0.65,0.0,0.2,0.11,0.04
4888,0.0,0.66,0.0,0.19,0.11,0.04
4889,0.0,0.66,0.0,0.21,0.1,0.03
4890,0.0,0.68,0.0,0.18,0.11,0.03
4891,0.0,0.68,0.0,0.18,0.11,0.03
4892,0.0,0.68,0.0,0.18,0.11,0.03
4893,0.0,0.66,0.0,0.2,0.11,0.03
4894,0.0,0.66,0.0,0.21,0.1,0.03
4895,0.0,0.66,0.0,0.19,0.12,0.03
4896,0.0,0.65,0.0,0.21,0.11,0.03
4897,0.0,0.63,0.0,0.22,0.12,0.03
4898,0.0,0.64,0.0,0.22,0.12,0.02
4899,0.0,0.59,0.0,0.24,0.15,0.02
4900,0.0,0.63,0.0,0.22,0.13,0.02
4901,0.0,0.66,0.0,0.21,0.11,0.02
4902,0.0,0.67,0.0,0.21,0.1,0.02
4903,0.0,0.69,0.0,0.19,0.1,0.02
4904,0.0,0.71,0.0,0.17,0.1,0.02
4905,0.0,0.7,0.0,0.17,0.11,0.02
4906,0.0,0.71,0.0,0.16,0.11,0.02
4907,0.0,0.71,0.0,0.15,0.12,0.02
4908,0.0,0.74,0.0,0.12,0.12,0.02
4909,0.0,0.7,0.0,0.13,0.15,0.02
4910,0.0,0.7,0.0,0.15,0.14,0.01
4911,0.0,0.71,0.0,0.14,0.14,0.01
4912,0.0,0.73,0.0,0.13,0.12,0.02
4913,0.0,0.69,0.0,0.16,0.13,0.02
4914,0.0,0.69,0.0,0.16,0.13,0.02
4915,0.0,0.7,0.0,0.17,0.12,0.01
4916,0.0,0.71,0.0,0.16,0.12,0.01
4917,0.0,0.69,0.0,0.17,0.13,0.01
4918,0.0,0.66,0.0,0.18,0.14,0.02
4919,0.0,0.66,0.0,0.19,0.13,0.02
4920,0.0,0.65,0.0,0.18,0.15,0.02
4921,0.0,0.69,0.0,0.16,0.14,0.01
4922,0.0,0.67,0.0,0.16,0.16,0.01
4923,0.0,0.68,0.0,0.14,0.17,0.01
4924,0.0,0.69,0.0,0.14,0.16,0.01
4925,0.0,0.7,0.0,0.15,0.14,0.01
4926,0.0,0.7,0.0,0.17,0.12,0.01
4927,0.0,0.7,0.0,0.16,0.13,0.01
4928,0.0,0.71,0.0,0.14,0.14,0.01
4929,0.0,0.7,0.0,0.14,0.15,0.01
4930,0.0,0.7,0.0,0.15,0.14,0.01
4931,0.0,0.69,0.0,0.16,0.14,0.01
4932,0.0,0.67,0.0,0.17,0.15,0.01
4933,0.0,0.66,0.0,0.17,0.15,0.02
4934,0.0,0.67,0.0,0.16,0.14,0.03
4935,0.0,0.69,0.0,0.18,0.1,0.03
4936,0.0,0.66,0.0,0.22,0.1,0.02
4937,0.0,0.69,0.0,0.18,0.1,0.03
4938,0.0,0.7,0.0,0.18,0.09,0.03
4939,0.0,0.67,0.0,0.2,0.11,0.02
4940,0.0,0.66,0.0,0.21,0.11,0.02
4941,0.0,0.68,0.0,0.19,0.11,0.02
4942,0.0,0.68,0.0,0.19,0.11,0.02
4943,0.0,0.69,0.0,0.17,0.11,0.03
4944,0.0,0.67,0.0,0.18,0.13,0.02
4945,0.0,0.66,0.0,0.17,0.15,0.02
4946,0.0,0.67,0.0,0.17,0.15,0.01
4947,0.0,0.69,0.0,0.15,0.15,0.01
4948,0.0,0.71,0.0,0.16,0.12,0.01
4949,0.0,0.7,0.0,0.18,0.11,0.01
4950,0.0,0.69,0.0,0.19,0.11,0.01
4951,0.0,0.71,0.0,0.18,0.09,0.02
4952,0.0,0.71,0.0,0.18,0.09,0.02
4953,0.0,0.71,0.0,0.17,0.11,0.01
4954,0.0,0.71,0.0,0.18,0.1,0.01
4955,0.0,0.73,0.0,0.17,0.09,0.01
4956,0.0,0.71,0.0,0.18,0.1,0.01
4957,0.0,0.7,0.0,0.19,0.1,0.01
4958,0.0,0.68,0.0,0.19,0.12,0.01
4959,0.0,0.69,0.0,0.17,0.13,0.01
4960,0.0,0.68,0.0,0.17,0.14,0.01
4961,0.0,0.69,0.0,0.16,0.14,0.01
4962,0.0,0.71,0.0,0.16,0.13,0.0
4963,0.0,0.7,0.0,0.16,0.14,0.0
4964,0.0,0.7,0.0,0.18,0.12,0.0
4965,0.0,0.74,0.0,0.17,0.09,0.0
4966,0.0,0.73,0.0,0.18,0.08,0.01
4967,0.0,0.71,0.0,0.19,0.08,0.02
4968,0.0,0.7,0.0,0.21,0.08,0.01
4969,0.0,0.67,0.0,0.21,0.1,0.02
4970,0.0,0.68,0.0,0.19,0.11,0.02
4971,0.0,0.66,0.0,0.2,0.12,0.02
4972,0.0,0.69,0.0,0.19,0.1,0.02
4973,0.0,0.7,0.0,0.18,0.1,0.02
4974,0.0,0.71,0.0,0.18,0.09,0.02
4975,0.0,0.73,0.0,0.17,0.09,0.01
4976,0.0,0.7,0.0,0.18,0.1,0.02
4977,0.0,0.67,0.0,0.21,0.1,0.02
4978,0.0,0.67,0.0,0.22,0.08,0.03
4979,0.0,0.66,0.0,0.23,0.09,0.02
4980,0.0,0.63,0.0,0.24,0.09,0.04
4981,0.0,0.66,0.0,0.23,0.07,0.04
4982,0.0,0.64,0.0,0.24,0.07,0.05
4983,0.0,0.64,0.0,0.23,0.08,0.05
4984,0.0,0.67,0.0,0.19,0.09,0.05
4985,0.0,0.69,0.0,0.17,0.07,0.07
4986,0.0,0.67,0.0,0.2,0.06,0.07
4987,0.0,0.7,0.0,0.18,0.06,0.06
4988,0.0,0.69,0.0,0.18,0.07,0.06
4989,0.0,0.69,0.0,0.18,0.07,0.06
4990,0.0,0.7,0.0,0.16,0.08,0.06
4991,0.0,0.72,0.0,0.16,0.07,0.05
4992,0.0,0.72,0.0,0.16,0.07,0.05
4993,0.0,0.72,0.0,0.15,0.09,0.04
4994,0.0,0.68,0.0,0.17,0.1,0.05
4995,0.0,0.67,0.0,0.18,0.11,0.04
4996,0.0,0.69,0.0,0.16,0.11,0.04
4997,0.0,0.72,0.0,0.15,0.09,0.04
4998,0.0,0.75,0.0,0.14,0.07,0.04
4999,0.0,0.76,0.0,0.12,0.07,0.05
5000,0.0,0.76,0.0,0.11,0.08,0.05
5001,0.0,0.75,0.0,0.12,0.08,0.05
5002,0.0,0.71,0.0,0.13,0.11,0.05
5003,0.0,0.71,0.0,0.14,0.11,0.04
5004,0.0,0.76,0.0,0.1,0.11,0.03
5005,0.0,0.77,0.0,0.11,0.08,0.04
5006,0.0,0.78,0.0,0.11,0.07,0.04
5007,0.0,0.78,0.0,0.09,0.09,0.04
5008,0.0,0.79,0.0,0.11,0.06,0.04
5009,0.0,0.77,0.0,0.12,0.06,0.05
5010,0.0,0.78,0.0,0.12,0.05,0.05
5011,0.0,0.78,0.0,0.12,0.05,0.05
5012,0.0,0.81,0.0,0.1,0.04,0.05
5013,0.0,0.79,0.0,0.12,0.04,0.05
5014,0.0,0.8,0.0,0.13,0.03,0.04
5015,0.0,0.78,0.0,0.14,0.04,0.04
5016,0.0,0.77,0.0,0.14,0.05,0.04
5017,0.0,0.76,0.0,0.14,0.06,0.04
5018,0.0,0.73,0.0,0.15,0.08,0.04
5019,0.0,0.73,0.0,0.15,0.08,0.04
5020,0.0,0.74,0.0,0.14,0.08,0.04
5021,0.0,0.75,0.0,0.13,0.07,0.05
5022,0.0,0.77,0.0,0.1,0.08,0.05
5023,0.0,0.75,0.0,0.1,0.1,0.05
5024,0.0,0.73,0.0,0.12,0.1,0.05
5025,0.0,0.71,0.0,0.13,0.11,0.05
5026,0.0,0.73,0.0,0.12,0.1,0.05
5027,0.0,0.71,0.0,0.12,0.12,0.05
5028,0.0,0.68,0.0,0.13,0.13,0.06
5029,0.0,0.68,0.0,0.15,0.12,0.05
5030,0.0,0.67,0.0,0.17,0.1,0.06
5031,0.0,0.67,0.0,0.15,0.12,0.06
5032,0.0,0.67,0.0,0.14,0.14,0.05
5033,0.0,0.68,0.0,0.16,0.12,0.04
5034,0.0,0.69,0.0,0.15,0.12,0.04
5035,0.0,0.68,0.0,0.17,0.11,0.04
5036,0.0,0.7,0.0,0.16,0.11,0.03
5037,0.0,0.73,0.0,0.13,0.11,0.03
5038,0.0,0.71,0.0,0.14,0.12,0.03
5039,0.0,0.68,0.0,0.16,0.12,0.04
5040,0.0,0.68,0.0,0.15,0.14,0.03
5041,0.0,0.7,0.0,0.16,0.11,0.03
5042,0.0,0.69,0.0,0.16,0.12,0.03
5043,0.0,0.67,0.0,0.18,0.12,0.03
5044,0.0,0.66,0.0,0.18,0.13,0.03
5045,0.0,0.63,0.0,0.19,0.14,0.04
5046,0.0,0.66,0.0,0.19,0.12,0.03
5047,0.0,0.66,0.0,0.17,0.14,0.03
5048,0.0,0.65,0.0,0.18,0.13,0.04
5049,0.0,0.65,0.0,0.16,0.16,0.03
5050,0.0,0.66,0.0,0.15,0.16,0.03
5051,0.0,0.66,0.0,0.14,0.16,0.04
5052,0.0,0.65,0.0,0.16,0.15,0.04
5053,0.0,0.66,0.0,0.15,0.14,0.05
5054,0.0,0.65,0.0,0.14,0.14,0.07
5055,0.0,0.65,0.0,0.14,0.15,0.06
5056,0.0,0.66,0.0,0.13,0.15,0.06
5057,0.0,0.65,0.0,0.12,0.17,0.06
5058,0.0,0.61,0.0,0.15,0.18,0.06
5059,0.0,0.6,0.0,0.18,0.16,0.06
5060,0.0,0.6,0.0,0.18,0.17,0.05
5061,0.0,0.64,0.0,0.16,0.15,0.05
5062,0.0,0.65,0.0,0.16,0.15,0.04
5063,0.0,0.65,0.0,0.16,0.16,0.03
5064,0.0,0.67,0.0,0.15,0.16,0.02
5065,0.0,0.66,0.0,0.18,0.14,0.02
5066,0.0,0.69,0.0,0.17,0.13,0.01
5067,0.0,0.68,0.0,0.16,0.15,0.01
5068,0.0,0.69,0.0,0.17,0.13,0.01
5069,0.0,0.71,0.0,0.15,0.13,0.01
5070,0.0,0.73,0.0,0.13,0.12,0.02
5071,0.0,0.77,0.0,0.11,0.1,0.02
5072,0.0,0.76,0.0,0.13,0.09,0.02
5073,0.0,0.74,0.0,0.12,0.11,0.03
5074,0.0,0.73,0.0,0.14,0.1,0.03
5075,0.0,0.74,0.0,0.13,0.12,0.01
5076,0.0,0.74,0.0,0.14,0.12,0.0
5077,0.0,0.74,0.0,0.13,0.13,0.0
5078,0.0,0.72,0.0,0.14,0.14,0.0
5079,0.0,0.72,0.0,0.14,0.14,0.0
5080,0.0,0.71,0.0,0.14,0.15,0.0
5081,0.0,0.72,0.0,0.13,0.15,0.0
5082,0.0,0.73,0.0,0.15,0.12,0.0
5083,0.0,0.72,0.0,0.15,0.13,0.0
5084,0.0,0.71,0.0,0.15,0.14,0.0
5085,0.0,0.68,0.0,0.17,0.15,0.0
5086,0.0,0.67,0.0,0.17,0.16,0.0
5087,0.0,0.67,0.0,0.17,0.15,0.01
5088,0.0,0.65,0.0,0.19,0.14,0.02
5089,0.0,0.63,0.0,0.19,0.15,0.03
5090,0.0,0.62,0.0,0.21,0.14,0.03
5091,0.0,0.63,0.0,0.21,0.12,0.04
5092,0.0,0.67,0.0,0.16,0.13,0.04
5093,0.0,0.67,0.0,0.16,0.13,0.04
5094,0.0,0.69,0.0,0.14,0.13,0.04
5095,0.0,0.7,0.0,0.11,0.15,0.04
5096,0.0,0.7,0.0,0.08,0.19,0.03
5097,0.0,0.68,0.0,0.09,0.19,0.04
5098,0.0,0.7,0.0,0.11,0.16,0.03
5099,0.0,0.71,0.0,0.11,0.15,0.03
5100,0.0,0.72,0.0,0.1,0.14,0.04
5101,0.0,0.77,0.0,0.07,0.12,0.04
5102,0.0,0.75,0.0,0.09,0.11,0.05
5103,0.0,0.75,0.0,0.1,0.09,0.06
5104,0.0,0.77,0.0,0.08,0.09,0.06
5105,0.0,0.78,0.0,0.05,0.1,0.07
5106,0.0,0.75,0.0,0.06,0.12,0.07
5107,0.0,0.74,0.0,0.07,0.12,0.07
5108,0.0,0.71,0.0,0.09,0.13,0.07
5109,0.0,0.71,0.0,0.1,0.12,0.07
5110,0.0,0.66,0.0,0.1,0.17,0.07
5111,0.0,0.67,0.0,0.1,0.17,0.06
5112,0.0,0.69,0.0,0.09,0.17,0.05
5113,0.0,0.69,0.0,0.1,0.16,0.05
5114,0.0,0.67,0.0,0.13,0.16,0.04
5115,0.0,0.67,0.0,0.13,0.15,0.05
5116,0.0,0.64,0.0,0.16,0.14,0.06
5117,0.0,0.65,0.0,0.18,0.11,0.06
5118,0.0,0.63,0.0,0.2,0.12,0.05
5119,0.0,0.63,0.0,0.2,0.12,0.05
5120,0.0,0.64,0.0,0.19,0.12,0.05
5121,0.0,0.62,0.0,0.21,0.13,0.04
5122,0.0,0.61,0.0,0.21,0.13,0.05
5123,0.0,0.59,0.0,0.23,0.15,0.03
5124,0.0,0.66,0.0,0.18,0.14,0.02
5125,0.0,0.68,0.0,0.18,0.12,0.02
5126,0.0,0.7,0.0,0.2,0.09,0.01
5127,0.0,0.73,0.0,0.2,0.06,0.01
5128,0.0,0.72,0.0,0.22,0.05,0.01
5129,0.0,0.71,0.0,0.23,0.05,0.01
5130,0.0,0.71,0.0,0.24,0.04,0.01
5131,0.0,0.67,0.0,0.27,0.05,0.01
5132,0.0,0.67,0.0,0.27,0.05,0.01
5133,0.0,0.65,0.0,0.27,0.07,0.01
5134,0.0,0.66,0.0,0.26,0.07,0.01
5135,0.0,0.66,0.0,0.26,0.07,0.01
5136,0.0,0.66,0.0,0.26,0.06,0.02
5137,0.0,0.67,0.0,0.25,0.06,0.02
5138,0.0,0.71,0.0,0.2,0.07,0.02
5139,0.0,0.72,0.0,0.19,0.07,0.02
5140,0.0,0.72,0.0,0.19,0.07,0.02
5141,0.0,0.72,0.0,0.18,0.08,0.02
5142,0.0,0.73,0.0,0.16,0.09,0.02
5143,0.0,0.69,0.0,0.18,0.1,0.03
5144,0.0,0.74,0.0,0.15,0.09,0.02
5145,0.0,0.74,0.0,0.14,0.09,0.03
5146,0.0,0.74,0.0,0.15,0.07,0.04
5147,0.0,0.75,0.0,0.14,0.07,0.04
5148,0.0,0.74,0.0,0.15,0.08,0.03
5149,0.0,0.76,0.0,0.13,0.08,0.03
5150,0.0,0.77,0.0,0.12,0.08,0.03
5151,0.0,0.76,0.0,0.12,0.09,0.03
5152,0.0,0.76,0.0,0.11,0.09,0.04
5153,0.0,0.75,0.0,0.11,0.1,0.04
5154,0.0,0.73,0.0,0.14,0.1,0.03
5155,0.0,0.69,0.0,0.17,0.1,0.04
5156,0.0,0.69,0.0,0.17,0.11,0.03
5157,0.0,0.68,0.0,0.17,0.12,0.03
